"Id","Trismegistos","EDR","PHI","EDCS"
"ISic000778","175687","","","8400266"
"ISic000779","644898","","329588 329589 331126",""
"ISic000780","175685","","","8400263"
"ISic000781","175684","","178069","8400264"
"ISic000782","175686","","","8400265"
"ISic000783","653660","","",""
"ISic000784","175688","138813","","8400267"
"ISic000786","175680","","","8600290"
"ISic000787","175708","078344","313654","14805805"
"ISic000788","175709","078345","313653","14805804"
"ISic000792","175728","076853","313669","9300940"
"ISic000793","175729","076854","313625","9300941"
"ISic000794","493900","140959","175606 175607","41300019"
"ISic000795","493914","","175706","41300090"
"ISic000796","493916","","175709 330111 331999","41400011 41300092"
"ISic000797","644899","140745","175748","41300107"
"ISic000798","644900","140905","175758","41300114"
"ISic000799","644901","140907","175759","41300115"
"ISic000800","644902","","331491",""
"ISic000801","175719","075541","","9401425"
"ISic000802","175720","075542","","9401426"
"ISic000803","175721","075543","","9401427"
"ISic000804","175724","075546","","9401430"
"ISic000805","175725","075547","","9401431"
"ISic000806","644903","","334765",""
"ISic000807","492826","","140706 140707 334831","39101586"
"ISic000809","644904","","",""
"ISic000810","175806","074607","","10701749"
"ISic000811","644905","140615","140600 175754","41300112"
"ISic000812","175808","108327","","10701750"
"ISic000813","175807","074609","","10701751"
"ISic000814","644906","136234","",""
"ISic000815","175813","074418","","12800326"
"ISic000816","175810","074415","","12800323"
"ISic000817","175811","074416","","12800324"
"ISic000818","644907","","",""
"ISic000819","644908","","",""
"ISic000820","521012","","","13400138"
"ISic000821","699462","","",""
"ISic000822","492448","","140290 329568 329694 330110 333377 333763 333764","39101970"
"ISic000823","285056","114423","140291","39101971"
"ISic000824","285055","114400","140292 332314","39101972"
"ISic000825","492449","","140293","39101973"
"ISic000826","492452","","140296","39101976"
"ISic000827","285075","114427","140297","14803754 39101977"
"ISic000828","491437","","140298 175703","39101978"
"ISic000829","492453","","140299","39101979"
"ISic000830","492455","","140301","39101981"
"ISic000831","492456","","140302 332967","39101982"
"ISic000832","492457","","140303","39101983"
"ISic000833","492458","","140304 337021","39101984"
"ISic000834","492460","","140307","39101986"
"ISic000835","492463","","140312","39101989"
"ISic000836","492464","","140313","39101990"
"ISic000837","492465","","140314","39101991"
"ISic000838","492466","","140315","39101992"
"ISic000839","492467","","140316","39101993"
"ISic000840","492468","","140317","39101994"
"ISic000841","492469","","140318","39101995"
"ISic000842","492470","","140319","39101996"
"ISic000843","492471","","140320","39101997"
"ISic000844","492472","","140321","39101998"
"ISic000845","492473","","140322 331829","39101999"
"ISic000846","492474","","140323","39102000"
"ISic000847","492475","","140324","39102001"
"ISic000848","492476","","140325","39102002"
"ISic000849","492477","","140326","39102003"
"ISic000850","492478","","140327","39102004"
"ISic000851","492479","","140328","39102005"
"ISic000852","492480","","140329","39102006"
"ISic000853","492481","","140330","39102007"
"ISic000854","492482","","140331","39102008"
"ISic000855","492483","","140332","39102009"
"ISic000856","492484","","140333","39102010"
"ISic000857","492485","","140334","39102011"
"ISic000858","492486","","140335","39102012"
"ISic000859","492487","","140336","39102013"
"ISic000860","492488","","140337","39102014"
"ISic000861","492489","","140338","39102015"
"ISic000862","644911 644954","","140339",""
"ISic000863","492491","","140341","39102017"
"ISic000864","492492","","140342","39102018"
"ISic000865","492493","","140343 316305","39102019"
"ISic000866","492494","","140344","39102020"
"ISic000867","492495","","140345","39102021"
"ISic000868","492496","","140346","39102022"
"ISic000869","492497","","140347","39102023"
"ISic000870","492498","","140348 175465","39102024"
"ISic000871","491440","","140349 175707","39102025"
"ISic000872","492499","","140350","39102026"
"ISic000873","492501","","140352","39102028"
"ISic000874","492502","","140353","39102029"
"ISic000875","492503","","140354 316303","39102030"
"ISic000876","492505","","140356","39102032"
"ISic000877","492507","","140358","39102034"
"ISic000878","492508","","140359","39102035"
"ISic000879","492509","","140360","39102036"
"ISic000880","492510","","140361","39102037"
"ISic000881","492511","","140362","39102038"
"ISic000882","492512","","140363","39102039"
"ISic000883","492513","","140364","39102040"
"ISic000884","492514","","140365","39102041"
"ISic000885","492515","","140366","39102042"
"ISic000886","492516","","140367","39102043"
"ISic000887","492517","","140368","39102044"
"ISic000888","492518","","140369","39102045"
"ISic000889","492519","","140370","39102046"
"ISic000890","492520","","140371","39102047"
"ISic000891","492521","","140372","39102048"
"ISic000892","492522","","140373","39102049"
"ISic000893","492523","","140374","39102050"
"ISic000894","492524","","140375","39102051"
"ISic000895","492525","","140376","39102052"
"ISic000896","492526","","140377","39102053"
"ISic000897","492527","","140378","39102054"
"ISic000898","492528","","140379","39102055"
"ISic000899","492529","","140380","39102056"
"ISic000900","492530","","140381","39102057"
"ISic000901","492531","","140382","39102058"
"ISic000902","492532","","140383","39102059"
"ISic000903","492533","","140384","39102060"
"ISic000904","492534","","140385","39102061"
"ISic000905","492535","","140386","39102062"
"ISic000906","492536","","140387","39102063"
"ISic000907","492537","","140388","39102064"
"ISic000908","492538","","140389","39102065"
"ISic000909","492539","","140390","39102066"
"ISic000910","492540","","140391","39102067"
"ISic000911","492541","","140392","39102068"
"ISic000912","492542","","140393","39102069"
"ISic000913","492543","","140394","39102070"
"ISic000914","492544","","140395","39102071"
"ISic000915","492545","","140396","39102072"
"ISic000916","492546","","140397","39102073"
"ISic000917","492547","","140398","39102074"
"ISic000918","492548","","140399","39102075"
"ISic000919","492549","","140400","39102076"
"ISic000920","492550","","140401","39102077"
"ISic000921","492551","","140402","39102078"
"ISic000922","492552","","140403","39102079"
"ISic000923","492553","","140404","39102080"
"ISic000924","492554","","140405","39102081"
"ISic000925","492555","","140406","39102082"
"ISic000926","492556","","140407","39102083"
"ISic000927","492557","","140408","39102084"
"ISic000928","492558","","140409","39102085"
"ISic000929","492559","","140410","39102086"
"ISic000930","492560","","140411","39102087"
"ISic000931","492561","","140412","39102088"
"ISic000932","492562","","140413","39102089"
"ISic000933","492563","","140414","39102090"
"ISic000934","492564","","140415","39102091"
"ISic000935","492565","","140416","39102092"
"ISic000936","492566","","140417","39102093"
"ISic000937","492567","","140418","39102094"
"ISic000938","492568","","140419","39102095"
"ISic000939","492569","","140420","39102096"
"ISic000940","492570","","140421 331431","39102097"
"ISic000941","492571","","140422 333255","39102098"
"ISic000942","492572","","140423","39102099"
"ISic000943","492573","","140424","39102100"
"ISic000944","492574","","140425","39102101"
"ISic000945","492575","","140426","39102102"
"ISic000946","492576","","140427","39102103"
"ISic000947","492577","","140428","39102104"
"ISic000948","492578","","140429","39102105"
"ISic000949","492579","","140430","39102106"
"ISic000950","492580","","140431","39102107"
"ISic000951","492581","","140432","39102108"
"ISic000952","492582","","140433","39102109"
"ISic000953","492583","","140434","39102110"
"ISic000954","492584","","140435","39102111"
"ISic000955","492585","","140436","39102112"
"ISic000956","492586","","140437","39102113"
"ISic000957","492587","","140438","39102114"
"ISic000958","492588","","140439","39102115"
"ISic000959","492589","","140440 175712","39102116"
"ISic000960","492599","","140450","39102126"
"ISic000961","492687","","140539 175479","39102214"
"ISic000962","492612","","140463","39102139"
"ISic000963","492683","","140535 175470","39102210"
"ISic000964","492953","","140842 316256 333752","39101718"
"ISic000965","492590","","140441","39102117"
"ISic000966","492591","","140442","39102118"
"ISic000967","492592","","140443","39102119"
"ISic000968","492593","","140444","39102120"
"ISic000969","492594","","140445","39102121"
"ISic000970","492595","","140446","39102122"
"ISic000971","492596","","140447","39102123"
"ISic000972","492597","","140448","39102124"
"ISic000973","492598","","140449","39102125"
"ISic000974","492600","","140451","39102127"
"ISic000975","492601","","140452","39102128"
"ISic000976","492602","","140453","39102129"
"ISic000977","492603","","140454","39102130"
"ISic000978","492604","","140455","39102131"
"ISic000979","492605","","140456","39102132"
"ISic000980","492606","","140457","39102133"
"ISic000981","492607","","140458 331420","39102134"
"ISic000982","492608","","140459","39102135"
"ISic000983","492609","","140460","39102136"
"ISic000984","492610","","140461","39102137"
"ISic000985","492611","","140462","39102138"
"ISic000986","492613","","140464","39102140"
"ISic000987","492614","","140465","39102141"
"ISic000988","492615","","140466","39102142"
"ISic000989","492616","","140467","39102143"
"ISic000990","492617","","140468","39102144"
"ISic000991","492618","","140469","39102145"
"ISic000992","492619","","140470","39102146"
"ISic000993","492620","","140471","39102147"
"ISic000994","492621","","140472","39102148"
"ISic000995","492622","","140473","39102149"
"ISic000996","492623","","140474","39102150"
"ISic000997","492624","","140475","39102151"
"ISic000998","492625","","140476","39102152"
"ISic000999","492626","","140477","39102153"
"ISic001000","492627","","140478","39102154"
"ISic001001","492628","","140479","39102155"
"ISic001002","492629","","140480","39102156"
"ISic001003","492630","","140481","39102157"
"ISic001004","492631","","140482","39102158"
"ISic001005","492632","","140483","39102159"
"ISic001006","492633","","140484","39102160"
"ISic001007","492634","","140485","39102161"
"ISic001008","492635","","140486","39102162"
"ISic001009","492636","","140487 331428","39102163"
"ISic001010","492637","","140488","39102164"
"ISic001011","492638","","140489","39102165"
"ISic001012","492639","","140490","39102166"
"ISic001013","492640","","140491","39102167"
"ISic001014","492641","","140492","39102168"
"ISic001015","492642","","140493","39102169"
"ISic001017","492644","","140495","39102171"
"ISic001018","492645","","140496","39102172"
"ISic001020","492647","","140498","39102174"
"ISic001021","492648","","140499","39102175"
"ISic001022","492650","","140501","39102176"
"ISic001023","492651","","140502 175424","39102177"
"ISic001024","492652","","140503 175422","39102178"
"ISic001025","492653","","140504 175421","39102179"
"ISic001026","492654","","140505 175423","39102180"
"ISic001027","492655","","140506 175425","39102181"
"ISic001028","492656","","140507 175419","39102182"
"ISic001029","492657","","140508 175417","39102183"
"ISic001030","492658","","140509 175415","39102184"
"ISic001031","492659","","140510 175416","39102185"
"ISic001032","492660","","140511 175418","39102186"
"ISic001033","492661","","140512 175420 175626","39102187"
"ISic001034","492662","","140513 175414 175625","39102188"
"ISic001035","644932","","175413",""
"ISic001036","492663","","140514 175587","39102189"
"ISic001037","492664","","140515 175490","39102190"
"ISic001038","492665","","140516 175411 337360","71000452"
"ISic001039","492666","","140517 175486","39102192"
"ISic001040","492667","136341","140518 175429 333747","39102193"
"ISic001041","492668","","140519 175487","39102194"
"ISic001042","492669","","140520 175469","39102195"
"ISic001043","492671","","140522 175460","39102197"
"ISic001044","492672","","140523 175446","39102198"
"ISic001045","492673","","140524 175461","39102199"
"ISic001046","492674","","140525 175457","39102200"
"ISic001047","492675","","140526 175463","39102201"
"ISic001048","492676","","140527 175431","39102202 64900731"
"ISic001049","492677","","140528 175432","39102203"
"ISic001050","492678","","140529 175456","39102204"
"ISic001051","492679","","140530 175454","39102205"
"ISic001052","492680","","140531","39102206"
"ISic001053","492681","","140532","39102207"
"ISic001054","284836","109505","140533 175428 333353","39102208"
"ISic001055","492682","","140534 175488","39102209"
"ISic001056","492684","","140536 175471","39102211"
"ISic001057","492685","","140537 175475","41300118 39102212"
"ISic001058","492686","","140538","39102213"
"ISic001060","492688","","140540","39102215"
"ISic001061","491439","148557","140541 175624","39102216"
"ISic001062","492689","140742; 150498","140542 175746 333536","39102217"
"ISic001063","492694","","140543 140545 140547","39102220"
"ISic001064","492691","","140544","39102219"
"ISic001066","492693","","140546 331914","39102221"
"ISic001068","492695","","140548","39102223"
"ISic001069","492696","","140549","39102224"
"ISic001070","492697","","140550","39102225"
"ISic001071","492698","","140551","39102226"
"ISic001072","492699","","140552","39102227"
"ISic001073","492700","","140553","39102228"
"ISic001074","491441","","140554 175612 330074","70901064"
"ISic001075","492701","","140555","39102230"
"ISic001076","492704","","140558","39102233"
"ISic001077","492705","","140559","39102234"
"ISic001078","492706","","140560","39102235"
"ISic001079","492707","","140561","39102236"
"ISic001080","492708","","140562","39102237"
"ISic001081","492709","","140563","39102238"
"ISic001082","492710","136140","140564 331328","70900050 39102239"
"ISic001083","492712","136099","140566","39102241"
"ISic001084","492713","136235","140567","39102242"
"ISic001085","492714","","140568","39102243"
"ISic001086","492715","","140569","39102244"
"ISic001087","492716","120702","140570 175644 330711 331236 331237 333246 336185","39102245"
"ISic001088","285083","120664","140571 175645","39102246"
"ISic001089","285084","120665","140572 175648 329719 331238 331239 333374","39102247 64800258"
"ISic001090","285079","107435","140573 175650","39102248"
"ISic001091","284902","112484","140574 175696","41300082"
"ISic001092","284821","","140575 175629","39102250"
"ISic001093","284755","107930","140577","39102252"
"ISic001094","492718","","140578","39102253"
"ISic001095","644943","","140579",""
"ISic001096","492717","","140576","39102251"
"ISic001097","285000","113425","140580","22000826"
"ISic001098","492719","","140581","39102255"
"ISic001099","492720","","140583","39102257"
"ISic001100","492721","","140584","39102258"
"ISic001101","492722","","140585","39102259"
"ISic001102","284825","","140586 331120","39102260"
"ISic001103","284998","107959","140587","39102261"
"ISic001104","492723","","140588","39102262"
"ISic001105","492724","","140589","39102263"
"ISic001106","492725","","140590","39102264"
"ISic001107","491442","105546","140591 175641","39102265"
"ISic001108","653661","","140591 175642",""
"ISic001109","492726","105548","140592 175643","39102266"
"ISic001110","491443","136440","140593 175608","39102267"
"ISic001111","492727","","140594","39102268"
"ISic001112","492728","105569","140595","39102269"
"ISic001114","492730","","140597","39102271"
"ISic001115","492731","","140598","39102272"
"ISic001116","491444","140612","140599 175739","39102273"
"ISic001118","492732","140731","140602 175743","39102274"
"ISic001119","492733","140646","140603 175750","39102275"
"ISic001120","491446","136441","140604 175628","39102276"
"ISic001121","492734","","140605 175705","39102277"
"ISic001122","492735","140952","140606 175605","39102278"
"ISic001123","492736","140899","140607 175757","39102279"
"ISic001124","492737","","140609","39102281"
"ISic001125","492738","","140610","39102282"
"ISic001126","492739","","140611","39102283"
"ISic001127","492740","","140612","39102284"
"ISic001128","492741","","140613","39102285"
"ISic001129","492742","140880","140614 175755","39102286"
"ISic001130","492743","136430","140615 175714","39102287"
"ISic001131","492744","136434","140616","39102288"
"ISic001132","285044","","140617","64900561"
"ISic001133","492747","","140619","39102291"
"ISic001134","284794","","","64900560 65000038"
"ISic001135","285051","135921","140620","64900787"
"ISic001136","492749","135919","140621","39102293"
"ISic001137","492750","","140622","39102294"
"ISic001138","492751","","140623","39102295"
"ISic001139","492752","","140624","39102296"
"ISic001140","492753","","140625","39102297"
"ISic001141","492754","135974","140626 175724","39102298"
"ISic001142","492755","","140627","39102299"
"ISic001143","492756","","140628","39102300"
"ISic001144","492757","","140629","39102301"
"ISic001145","492758","","140630","39102302"
"ISic001146","492759","","140631","39102303"
"ISic001147","492760","135973","140632 175722 175723","41400014 39102304"
"ISic001148","492761","","140633","39102305"
"ISic001149","492762","","140634","39102306"
"ISic001150","492763","135941","140635","39102307"
"ISic001151","492764","","140636","39102308"
"ISic001152","492765","","140637","39102309"
"ISic001153","492766","","140638","39102310"
"ISic001154","492767","","140639","39102311"
"ISic001155","492768","","140640 178085","38000224"
"ISic001156","492769","","140641","39102312"
"ISic001157","492770","","140642","39102313"
"ISic001158","284964","","140643 331801","39102314"
"ISic001159","492771","","140644","39102315"
"ISic001160","492772","","140645","39102316"
"ISic001161","492773","","140646","39102317"
"ISic001162","492774","","140647","39102318"
"ISic001163","492775","","140648","39102319"
"ISic001164","492776","","140649","39102320"
"ISic001165","492777","","140650","39102321"
"ISic001166","492778","","140651","39102322"
"ISic001167","492779","","140652","39102323"
"ISic001168","491456","135972","140653 175720 330047","41400013 39102324"
"ISic001169","644944","","","64900777"
"ISic001170","644945","","","70900816"
"ISic001171","284915","112059","140654","39102325"
"ISic001172","284918","112786","140655 175604","39102326"
"ISic001173","284913","108737","140656","39102327"
"ISic001174","492780","","140657 329609 333187","39102328"
"ISic001175","491447","","140658 175730","39102329"
"ISic001176","492781","","140659","39102330"
"ISic001177","492782","","140660","39102331"
"ISic001178","492783","","140661","39102332"
"ISic001179","492784","","140662","39102333"
"ISic001180","492785","","140663","39102334"
"ISic001181","492786","","140664","39102335"
"ISic001182","492787","","140665","39102336"
"ISic001183","492788","","140666 140667","39102337"
"ISic001184","492790","","140668","39102339"
"ISic001185","492791","","140669","39102340"
"ISic001186","492792","","140670","39102341"
"ISic001187","492793","147868","140671 175634 316195","39102342"
"ISic001188","492794","","140672","39101552"
"ISic001189","492795","","140673 175638","39101553"
"ISic001190","491448","","140674 175639","39101554"
"ISic001191","492796","","140675 175636","39101555"
"ISic001192","492797","","140676","39101556"
"ISic001193","492798","","140677 175637","39101557"
"ISic001194","492799","","140678","39101558"
"ISic001195","492800 491847","148130","140679","39101559 22100585"
"ISic001196","491449","","140680 175640","39101560"
"ISic001197","492801","","140681","39101561"
"ISic001198","492802","","140682","39101562"
"ISic001199","492803","","140683","39101563"
"ISic001200","492804","150012","140684","39101564"
"ISic001201","492805","150013","140685","39101565"
"ISic001202","492806","150014","140686 175725","39101566"
"ISic001203","492807","","140687","39101567"
"ISic001204","492808","","140688","39101568"
"ISic001205","492809","","140689","39101569"
"ISic001206","492810","147871","140690 175728","39101570"
"ISic001207","492811","147872","140691 175729","39101571"
"ISic001208","492812","147870","140692 175727","39101572"
"ISic001209","492813","147869","140693 175726","39101573"
"ISic001210","492814","","140694 334189","39101574"
"ISic001211","492815","","140695 334190","39101575"
"ISic001212","492816","","140696 334660","39101576"
"ISic001213","492817","","140697 334664","39101577"
"ISic001214","492818","","140698 334841","39101578"
"ISic001215","492819","","140699 334252","39101579"
"ISic001216","492820","","140700 334500","39101580"
"ISic001217","492821","","140701 334685","39101581"
"ISic001218","492822","","140702 334676","39101582"
"ISic001219","492823","","140703 334308","39101583"
"ISic001220","492824","","140704 334797","39101584"
"ISic001221","492825","","140705 334725","39101585"
"ISic001222","492828","","140708 334597","39101588"
"ISic001223","492829","","140709 334734","39101589"
"ISic001224","492830","","140710 334737","39101590"
"ISic001225","492831","","140711 334479","39101591"
"ISic001226","492832","","140712 331409","39101592"
"ISic001227","492833","","140713","39101593"
"ISic001228","492834","","140714","39101594"
"ISic001229","492835","","140715","39101595"
"ISic001230","493874","","313670 332351","38200025"
"ISic001231","492836","","140716 313661","38200020"
"ISic001232","491450","","140717 175622","39101597"
"ISic001233","492837","","140718","39101598"
"ISic001234","492838","","140719","39101599"
"ISic001235","492839","","140720 313662","38200021 39101600"
"ISic001236","493801","","140721 175623","39101601"
"ISic001237","492840","","140722","39101602"
"ISic001238","492841","","140723","39101603"
"ISic001239","492842","","140724","39101604"
"ISic001240","492843","","140725","39101605"
"ISic001241","492844","","140726","39101606"
"ISic001242","492845","","140727","39101607"
"ISic001243","492846","","140728 313663","38200022"
"ISic001244","492847","","140729","39101609"
"ISic001245","492848","","140730","39101610"
"ISic001246","492852","","140734","39101614"
"ISic001247","492853","","140735 329612 331127 331128 331129 331834","39101615"
"ISic001248","492854","","140736 329613","39101616"
"ISic001249","492855","","140737 329614","39101617"
"ISic001250","492856","","140738 329615","39101618"
"ISic001251","492857","","140739 329616","39101619"
"ISic001252","492858","","140740 175715 329617","39101620"
"ISic001253","492859","","140741 329618","39101621"
"ISic001254","492860","","140742 329619","39101622"
"ISic001255","492861","","140743 329620","39101623"
"ISic001256","492862","","140744","39101624"
"ISic001257","492863","","140745 329621","39101625"
"ISic001258","492864","","140746","39101626"
"ISic001259","492865","","140747 337259","39101627"
"ISic001260","492866","","140748","39101628"
"ISic001261","492867","","140749","39101629"
"ISic001262","492868","","140750","39101630"
"ISic001263","492870","","140752","39101632"
"ISic001264","492871","","140753 316306","39101633"
"ISic001265","492872","","140754","39101634"
"ISic001266","492873","","140755","39101635"
"ISic001267","492874","","140756","39101636"
"ISic001268","644961","","140757",""
"ISic001269","492876","","140758 331433","39101638"
"ISic001270","492877","","140759","39101639"
"ISic001271","492878","","140760","39101640"
"ISic001272","491455","","140761 175716","39101641"
"ISic001273","492879","","140762 333197","39101642"
"ISic001274","492880","","140763","39101643"
"ISic001275","492881","","140764 331811","39101644"
"ISic001276","492882","","140765 316198","39101645"
"ISic001277","491445","","140766 175598 329722 330069","39101646"
"ISic001278","492883","","140768","39101647"
"ISic001279","492884","","140769 316199 332691","39101648"
"ISic001280","492885","","140770 316193","39101649"
"ISic001281","492886","","140771","39101650"
"ISic001282","492887","","140772 316208","39101651"
"ISic001283","492888","","140773 316194","39101652"
"ISic001284","492889","","140774","39101653"
"ISic001285","492890","","140775 316311","39101654"
"ISic001286","492891","","140776","39101655"
"ISic001287","492892","","140777","39101656"
"ISic001288","492893","","140778 316234","39101657"
"ISic001289","491451","","140779 175600","39101658"
"ISic001290","492894","","140780 316307","39101659"
"ISic001291","492895","","140781 316219","39101660"
"ISic001292","492896","","140782 316220","39101661"
"ISic001293","492897","","140783","39101662"
"ISic001294","492898","","140784 140785","39101663"
"ISic001295","492900","","140786","39101665"
"ISic001296","492901","","140788 316304","39101666"
"ISic001297","492902","","140789 316204","39101667"
"ISic001298","492903","","140790 316217","39101668"
"ISic001299","492904","","140791 316244","39101669"
"ISic001300","492905","","140792 316240","39101670"
"ISic001301","492906","","140793","39101671"
"ISic001302","492907","","140794 316225","39101672"
"ISic001303","492908","","140795 316226","39101673"
"ISic001304","492909","","140796 316224","39101674"
"ISic001305","492910","","140797","39101675"
"ISic001306","492911","","140798 316210","39101676"
"ISic001307","492912","","140799","39101677"
"ISic001308","492913","","140800 316213","39101678"
"ISic001309","492914","","140801","39101679"
"ISic001310","492915","","140802 316212","39101680"
"ISic001311","492916","","140803 316227","39101681"
"ISic001312","492917","","140804","39101682"
"ISic001313","492918","","140805 316229","39101683"
"ISic001314","492919","","140807 316232","39101684"
"ISic001315","492920","","140808","39101685"
"ISic001316","492921","","140809 316243","39101686"
"ISic001317","492922","","140810","39101687"
"ISic001318","492923","","140811 316233","39101688"
"ISic001319","492924","","140812","39101689"
"ISic001320","492926","","140814","39101691"
"ISic001321","492927","","140815","39101692"
"ISic001322","492928","","140816 316236","39101693"
"ISic001323","492929","","140817 316200","39101694"
"ISic001324","492930","","140818","39101695"
"ISic001325","492931","","140819 316237","39101696"
"ISic001326","492932","","140820 316239","39101697"
"ISic001327","492933","","140821","39101698"
"ISic001328","492934","","140822 316238","39101699"
"ISic001329","492935","","140823 140824 140825 316279","39101700"
"ISic001330","492938","","140826 316222","39101703"
"ISic001331","492939","","140827","39101704"
"ISic001332","492940","","140828 316246","39101705"
"ISic001333","492941","","140829","39101706"
"ISic001334","492942","","140831","39101707"
"ISic001335","492943","","140832 316248","39101708"
"ISic001336","492944","","140833","39101709"
"ISic001337","492945","","140834","39101710"
"ISic001338","492946","","140835","39101711"
"ISic001339","492947","","140836","39101712"
"ISic001340","492948","","140837","39101713"
"ISic001341","492949","","140838","39101714"
"ISic001342","492950","","140839","39101715"
"ISic001343","492951","","140840 316254","39101716"
"ISic001344","492952","","140841 316255 333753","39101717"
"ISic001345","492954","","140843 316270","39101719"
"ISic001346","492955","","140844 316207","39101720"
"ISic001347","492956","","140845","39101721"
"ISic001348","492957","","140846 140847 140848 316258","39101722"
"ISic001349","492960492961492962","","140849","39101725"
"ISic001350","492963","","140852","39101728"
"ISic001351","492964","","140853 316264","39101729"
"ISic001352","492965","","140854 316266","39101730"
"ISic001353","492966","","140855 140856 337192","39101731"
"ISic001354","491454","","140858 175602 331400","39101734"
"ISic001355","492969","","140859 316269","39101735"
"ISic001356","492970","","140860","39101736"
"ISic001357","492971","","140861 340017 340018 340019","39101737"
"ISic001358","492972","","140862","39101738"
"ISic001359","492973","","140863 316260","39101739"
"ISic001360","492974","","140864 316259","39101740"
"ISic001361","492975","","140865 316265","39101741"
"ISic001362","491452","","140866 316312","38000201"
"ISic001363","492977","","140868 316282","39101743"
"ISic001364","492978","","140869","39101744"
"ISic001365","492979","","140870","39101745"
"ISic001366","492980","","140871","39101746"
"ISic001367","493802","","140872 175601","39101747"
"ISic001368","492981","","140873","39101748"
"ISic001369","492982","","140874 316277","39101749"
"ISic001370","492983","","140875 316280","39101750"
"ISic001371","492984","","140876","39101751"
"ISic001372","492985","","140877","39101752"
"ISic001373","492986","","140878","39101753"
"ISic001374","492987","","140879 140880","39101754"
"ISic001375","492989","","140881 316263","39101756"
"ISic001376","492990","","140882","39101757"
"ISic001377","492991","","140883 331404","39101758"
"ISic001378","492992","","140884 316286","39101759"
"ISic001379","492993","","140885","39101760"
"ISic001380","492994","","140886","39101761"
